Date;Belgorodskaya_oblast;Bryanskaya_oblast;Vladimirskaya_oblast;Voronezhskaya_oblast;Ivanovskaya_oblast;Kaluzhskaya_oblast;Kostromskaya_oblast;Kurskaya_oblast;Lipetskaya_oblast;Moskovskaya_oblast;Orlovskaya_oblast;Ryazanskaya_oblast;Smolenskaya_oblast;Tambovskaya_oblast;Tverskaya_oblast;Tulskaya_oblast;Yaroslavskaya_oblast;Moskva;Respublica_Kareliya;Respublica_Komi;Arkhangelskaya_oblast;Vologodskaya_oblast;Kaliningradskaya_oblast;Leningradskaya_oblast;Murmanskaya_oblast;Novgorodskaya_oblast;Pskovskaya_oblast;Sankt_Peterburg;Respublica_Adigeya;Respublica_Kalmikiya;Respublica_Krim;Krasnodarskiy_kray;Astrakhanskaya_oblast;Volgogradskaya_oblast;Rostovskaya_oblast;Respublica_Sevastopol;Respublica_Dagestan;Respublica_Ingushetiya;Kabardino_Balkarskaya_respublica;Karachaevo_Cherkesskaya_respublica;Respublica_Severnaya_Osetiya_Alaniya;Chechenskaya_respublica;Stavropolskiy_kray;Respublica_Bashkortostan;Respublica_Mariy_El;Respublica_Mordoviya;Respublica_Tatarstan;Udmurtskaya_resoublica;Chuvashskaya_respublica;Permskiy_kray;Kirovskaya_oblast;Nizhegorodskaya_oblast;Orenburgskaya_oblast;Penzenskaya_oblast;Samarskaya_oblast;Saratovskaya_oblast;Ulyanovskaya_oblast;Kurganskaya_oblast;Sverdlovskaya_oblast;Tumenskaya_oblast;Chelyabinskaya_oblast;Respublica_Altay;Respublica_Buryatiya;Respublica_Tiva;Respublica_Hakasiya;Altayskiy_kray;Chitinskaya_oblast;Krasnoyarskiy_kray;Irkutskaya_oblast;Kemerovskaya_oblast;Novosibirskaya_oblast;Omskaya_oblast;Tomskaya_oblast;Respublica_Saha;Kamchatskaya_oblast;Primorskiy_kray;Habarovskiy_kray;Amurskaya_oblast;Magadanskaya_oblast;Sahalinskaya_oblast;Evreyskaya_avt_oblast;Chukotskiy_avt_okrug
01.01.2015;38,85148024;25,37820406;37,11663783;50,76547916;26,06909709;28,94007899;14,76418934;24,48243529;26,02885862;239,7678123;20,30893975;19,83348631;19,50231253;22,07820598;33,65113291;35,95835973;39,83641268;616,0002319;16,63823674;28,64684292;42,01903366;37,99424067;24,10508217;42,71275879;29,68798027;15,30236461;13,91262215;208,5465868;10,42349147;4,153296978;12,19070822;134,996912;27,1399557;62,89964399;105,3556358;1,719121986;30,94174396;3,967582683;16,04779883;9,589221487;14,61628822;18,86447541;82,34483538;117,5492483;13,77948984;12,7913597;120,5844223;38,99036214;21,52739868;68,94905111;33,0297363;105,3564605;42,29093216;28,09495916;96,60426902;46,14803496;28,69685374;19,3402744;130,2570813;121,3323977;95,03312349;3,91932748;18,65425243;5,170743658;12,52232866;54,75049062;25,64224869;84,55004943;58,89939875;62,59594917;71,01897626;47,21337843;28,44662983;37,89699443;14,61565441;65,1496009;56,56158965;22,16293302;5,761918355;18,89381271;4,519832542;2,521132524
01.02.2015;40,67153293;25,73432716;37,97385122;51,33220895;26,55568515;27,44761469;15,04877242;25,07247714;26,27711184;242,3176893;20,39107779;20,27251649;19,82821876;23,37459266;35,11446324;36,63315922;36,99477599;643,6081362;17,08310994;28,93609597;43,43927392;38,68962744;25,14022808;44,25046274;29,59148506;15,60224712;14,28287292;211,3177644;10,49487401;4,268666365;16,702111;139,5406227;27,63846844;64,77175413;107,8649183;2,428760547;32,37590111;4,166043877;16,4328125;9,8384735;14,72048117;20,39585216;74,95619848;116,4301419;14,41349056;13,02460586;116,6661859;38,99264768;22,22254097;71,24491884;33,33659932;111,4616914;43,13649683;28,49114601;99,67924811;46,80422275;29,37653592;20,00748231;133,194527;125,7888643;97,63970206;4,015470126;19,82331151;5,096964637;13,07918115;56,0937163;26,21110518;86,62524413;60,36816844;63,37725122;71,74814884;47,91990425;28,49994194;38,39387318;14,6750555;67,19675683;57,03970967;22,72899385;5,724375924;18,86494877;4,656919111;2,694558146
01.03.2015;41,47432969;25,4728552;36,93930455;50,72706918;26,16976634;26,04529403;14,74049104;24,42768235;25,81406159;233,8577509;19,77280585;20,48767489;19,30503695;23,7208425;34,47423351;35,71953818;35,07345016;642,145989;16,88261029;28,42407309;41,63054996;37,49296191;24,50944139;43,75552111;29,36553476;16,02525812;14,17131705;208,6257439;10,31287057;4,151720605;18,3361811;140,8983673;26,95682025;64,07652797;105,1918129;2,931196249;32,89381456;4,144402435;16,22223547;9,43292744;14,37118876;20,15799542;70,72833359;112,1232748;13,63171419;12,94036771;112,2139162;37,80863648;21,98715254;70,58019034;32,25380942;110,3260317;43,62669026;28,35052986;97,58384719;45,63573053;28,30819875;19,37401001;131,1623041;126,9968758;96,44968197;3,978371061;19,97277567;5,071630085;12,70078804;54,64706355;25,88840843;85,11773047;60,16547759;62,22971686;67,88818734;46,72337187;27,2385819;37,51024684;14,33375578;66,50753213;54,41389909;22,31085607;5,689043463;18,73960992;4,596572495;2,58332431
01.04.2015;45,53043582;26,92666344;37,6664298;53,42331934;27,30635042;26,18008986;15,22104428;24,88508433;26,95194132;234,1319289;20,13390711;22,49018279;19,6604322;25,65178632;35,225153;36,47306685;35,64143599;677,846734;17,66341659;29,64486781;40,52068618;37,82315555;24,6845703;45,52870349;31,46862769;18,19055302;14,9392266;219,2503467;10,78043398;4,185740924;20,99099518;153,0731939;27,56807735;67,08813283;107,107413;3,911546996;36,0033642;4,349279357;16,94914589;9,223151214;14,81003536;20,51288759;72,19472137;113,4231376;12,79265551;13,74880426;114,9567123;38,63031418;22,9513174;73,87789569;32,59228951;113,7256054;47,98746291;30,24466504;99,80918219;46,83014478;28,05574883;19,31684164;136,4460063;137,6768768;100,5713441;4,188605191;21,32581174;5,511494251;12,66940308;55,57174463;27,10176168;88,16746305;63,99441245;64,75645536;65,00183568;47,79405323;26,83857691;38,56369586;14,83159903;69,68606925;53,36499897;22,98280527;6,161189021;20,1581776;4,783630277;2,467043919
01.05.2015;45,14000933;26,63254488;37,35041331;52,43812874;26,72709957;25,35841959;14,95210952;24,32035136;26,60858543;224,205833;19,58450197;22,63157155;19,07441167;25,18493239;34,15434457;35,47088885;34,7001901;666,6729;17,39585987;29,18401522;38,34100699;36,67510167;23,69173176;44,41948426;31,29363174;18,69582846;14,71661694;215,895448;10,60866398;4,025096057;21,62560499;151,9731786;26,89169315;65,99072832;103,873295;4,354737661;36,00453969;4,287351449;16,61778872;8,722743447;14,47156404;19,81239434;70,61364669;110,4505007;11,9407553;13,59884869;112,8587417;37,85428532;22,38260614;72,453452;31,63786216;109,9004535;48,4521612;29,90292035;97,1382722;45,91845871;26,80157623;18,595239;133,6712418;136,5045662;98,20910435;4,133264586;21,04194364;5,549240764;12,15689089;54,10314492;26,63321309;86,56677914;63,04873931;63,75414829;60,83728382;46,48441145;25,63476497;37,55963032;14,57965139;68,62541199;51,27413656;22,43864987;6,25544518;20,19954023;4,677918355;2,302232837
01.06.2015;43,22647621;26,84649188;40,4604491;51,69475609;26,72843412;25,60661145;15,32378555;25,08359422;27,22789633;220,9365537;19,8426993;22,85985588;19,13066753;23,85831088;34,11947151;35,73341334;34,88269915;662,1236133;17,63330676;29,5866854;38,232081;37,36468327;23,37958486;43,87806954;31,38835449;19,35067976;14,71736226;216,294349;10,69829013;3,989333031;23,02295914;148,6133587;27,32074933;66,43727687;104,1345521;4,995280428;35,84150306;4,349450567;16,56954206;8,590167543;14,57699779;19,74954021;71,38552251;113,2328046;12,22788459;13,60706838;116,1836137;39,08901479;21,92518441;72,26861147;32,23387937;106,8081788;49,37646695;29,64438509;98,04914456;47,24253937;26,91956365;18,91648084;133,9948742;133,4632724;96,9529191;4,169111632;20,79709695;5,679044984;12,20665584;55,19314874;26,69232669;88,2057188;62,06688947;64,93113282;59,98770798;46,66917035;25,75175108;37,56254588;14,87184751;69,29446933;53,10061055;22,61640232;6,642320919;20,69809479;4,653845899;2,273490768
01.07.2015;40,63936829;28,24816249;48,59584952;52,17574059;28,25878369;27,32873628;16,73613881;27,83228943;29,60091356;226,3550157;21,38316095;23,93795068;20,14810725;22,00136062;35,72001536;37,92460269;36,75438999;677,6409827;18,87375197;31,58505913;40,34802628;40,63315045;23,9931645;44,65246035;32,61310067;21,02786861;15,29106168;225,4274593;11,31678682;4,130645761;26,70130852;146,2656667;29,44425689;70,03064241;109,5585149;6,451698594;36,61726328;4,662210654;17,13947683;8,829598155;15,43809886;20,6476683;75,87039082;124,2168276;13,74456718;14,12594181;128,0269592;43,39929751;21,90268413;74,98204339;35,05306333;105,6622735;52,5091341;30,1659961;104,5356807;52,06577298;29,09382821;20,63762299;140,4011502;131,648661;98,65518157;4,40587644;21,07155957;6,093324662;12,97021881;60,05834139;27,87221513;95,42190535;62,322891;69,94601524;62,36547292;49,19428768;27,45614773;39,27064431;16,03842636;73,41425113;59,73356837;24,00064428;7,615897168;22,33832207;4,795512115;2,368840918
01.08.2015;39,15201746;28,42562881;51,4621694;51,83215489;29,95397706;27,81218557;17,1406802;28,78098344;30,36356261;228,0077138;22,10783943;24,00718432;20,36612747;21,06321827;36,16929646;38,44179406;37,14089575;673,1920301;19,33726627;32,03842758;40,84677074;41,65723989;24,11951407;44,51361109;32,73245628;21,29927038;15,3785098;226,601419;11,48958256;4,181908404;28,59142893;142,9791057;30,02786419;70,80284307;110,5076428;7,451031162;36,6158097;4,777223205;17,16878942;8,826128127;15,67693361;20,91434171;76,98322957;127,5067025;14,433631;14,21809225;132,0739657;44,90644776;21,63350561;75,75910499;36,01429419;104,6361827;52,83360158;30,06576634;106,3948886;53,65575609;31,12340874;21,33049334;142,0488769;129,6084508;98,96785472;4,465386402;20,9681125;6,150036767;13,1642826;61,56963495;28,02831045;97,81799253;61,7079205;71,17721742;63,33184362;49,76495288;27,99887261;39,66425942;16,19517181;74,28692943;61,74081976;24,37693157;7,898920451;22,65935339;4,786048149;2,375990509
01.09.2015;39,64529449;27,28001484;48,33257083;51,22047861;34,12284685;27,1488494;16,47970941;27,95299048;29,63168151;229,5446002;22,49618598;23,00609253;19,81651707;21,6456433;35,74819797;37,30506118;36,11549569;646,8832039;19,28828199;30,8908364;39,63943887;40,38871865;24,03082033;43,79181085;31,86851078;19,86477815;15,06680987;220,5237017;11,30264058;4,213671365;29,70958332;139,5112593;29,02145255;68,92111529;106,7899995;8,695825194;36,34558062;4,761623421;16,69307994;8,565481673;15,38611979;20,75067652;74,89430186;122,5737663;14,45442136;14,01817991;128,8133452;43,67126479;21,27436973;75,66979413;35,26593181;105,5196689;49,84657525;29,59213398;104,0031754;51,98993985;35,24693613;21,22257307;140,1211599;129,3432277;99,56036503;4,372343349;20,68277374;5,775131543;12,78082263;59,71576526;27,20318585;95,94510223;60,70575693;68,37895661;63,84907229;48,47379855;27,51092897;38,99604;15,06306033;71,85276327;58,36668163;23,85369103;7,380321177;21,48354011;4,61683519;2,274763189
01.10.2015;43,82452513;26,37990997;43,01165755;53,32493161;43,65279234;27,12363252;15,84236607;27,3468997;29,42773379;244,9795722;24,18154315;22,25019523;19,71768632;24,63061912;36,6195116;36,85460345;35,91255748;632,9015156;20,05936375;30,05427217;39,07952116;39,42991065;25,15626011;44,98494637;31,87957259;17,86750439;15,24743609;220,484687;11,48224097;4,496998137;32,85639493;142,4282892;28,26756129;68,55631746;104,7407408;11,20885312;38,04213648;4,956724934;16,66775503;8,521254371;15,55142652;21,45512282;74,29678491;117,5466373;14,92779013;14,39909104;127,5908086;42,78927124;21,93769495;79,4471645;35,23028229;113,7994425;46,38433131;30,38702719;104,0394636;50,60896801;44,52051158;21,84340337;143,36636;137,6274013;106,2440511;4,403087908;21,37702936;5,29727171;12,61442526;58,47162031;27,01456458;96,31633236;62,49070746;65,86275913;68,11265817;48,2591434;27,79366075;39,64944194;13,52603488;70,36336649;53,67261516;23,95835977;6,583160957;20,13377827;4,538480711;2,195135588
01.11.2015;45,27542686;25,55586032;39,63539937;54,23588917;46,66321057;26,85741596;15,31049011;26,6791772;28,91242293;248,2604117;24,47645785;21,63541502;19,43939747;25,70377511;36,23954804;36,22211163;35,44161333;620,117837;20,1186488;29,22973131;38,1018623;38,07228029;25,29443385;45,16369128;31,46626418;16,56546494;15,11098045;218,6353454;11,4108791;4,568011983;34,08152913;142,528257;27,41849018;67,26820157;102,3695131;11,99528058;38,70345583;5,013338139;16,45443803;8,400838765;15,42155215;21,43953815;72,92247456;113,194334;14,83881003;14,46240361;125,9341249;41,62428798;22,04367009;79,98880298;34,68520507;115,3569427;44,13729434;30,32813759;102,5106021;48,96889331;47,29113212;21,78244584;142,8064302;140,133988;107,2922322;4,359313844;21,486898;4,982356018;12,35565965;56,93527712;26,64220106;95,01117183;62,45747609;63,72223695;69,28755086;47,37485584;27,54153282;39,36576226;12,71557969;68,2321817;50,85253687;23,69996333;6,120366225;19,26061048;4,441313837;2,145510857
01.12.2015;46,6769587;26,19344583;40,19800238;58,34296417;44,60821164;28,20336032;15,77665005;27,60161764;29,85130664;253,2611836;24,60829474;22,46760849;20,20322938;26,27884935;36,25447838;37,72705447;37,04069755;647,8389151;20,63917516;30,13053738;38,61964607;37,88980209;25,84600362;47,39910004;32,51532;16,66235529;15,52719288;230,0253586;11,77985805;4,707555922;36,1067941;148,9560974;27,92550748;68,64651354;105,6483023;11,48279838;41,36892654;5,303354435;17,06443747;8,724855883;15,92397412;21,8822046;74,92988309;115,692484;14,95109944;15,21839937;132,8429078;42,45852349;22,99841892;81,81423011;35,68739474;115,4074931;45,65922552;31,14104138;105,3259716;49,52407706;44,89108194;22,30221247;146,7275693;145,6984688;107,8166215;4,503171475;22,42931929;5,07481234;12,72626058;58,29430643;27,80051968;97,54466329;64,1185011;65,61821851;71,88157901;48,36029767;28,48153814;40,40620622;13,54598973;68,51333045;53,23487459;24,54632672;6,367331161;20,04834046;4,577953216;2,283348139
01.01.2016;43,26396051;24,84204954;38,46321224;59,39943562;33,44172149;27,80839461;15,16394201;26,63169543;28,59843761;232,0774961;21,80700405;21,83344167;19,53848998;23,72324958;32,26484231;36,7277004;36,25288154;634,9371966;19,21657511;28,92317703;35,66085848;33,73030415;23,82499196;46,30849341;31,10326629;15,59750203;14,63712692;227,2934848;11,19230384;4,407498814;35,42599854;144,5398444;26,16569913;64,0102102;101,0954795;8,657552398;41,65279433;5,241130713;16,43430965;8,432286958;15,13240821;20,19783661;70,90227797;109,6497367;13,47622534;14,93798761;132,1542124;39,82850918;22,13874602;75,59887375;33,85797669;101,0222064;44,67768665;29,17699323;99,47240766;45,75984501;33,12409965;20,76911615;137,7478872;138,3542071;95,50845673;4,287945243;21,71043983;4,831611867;12,12831521;55,0810438;27,09595606;91,97622608;59,95737916;62,92424924;68,1949937;45,10807106;27,30285295;37,95448968;14,115082;62,06768934;53,38603649;23,54356209;6,377997316;19,76878105;4,364807332;2,323420464
01.02.2016;43,49905374;25,26894313;39,45959225;62,20225026;29,32746198;28,83251779;15,54295326;27,38286608;29,40856007;232,4386346;21,35473979;22,41237602;20,04806725;23,34981422;31,99921655;37,8624804;37,53729465;655,5046788;19,25338022;29,7821789;35,88044519;33,16786854;23,7846204;47,72537248;31,93012575;15,86091092;14,89148038;235,4509004;11,40267357;4,468024818;36,58932955;148,7353855;26,60661837;64,42746639;103,0045519;7,653068306;43,56535837;5,40784194;16,89215134;8,677123913;15,34492717;20,19388613;71,88660034;112,0213302;13,36809325;15,39780243;136,7419552;40,41100444;22,50457831;75,77534076;34,50315456;98,644493;46,46255907;29,54255987;100,8305862;46,17610153;28,76946063;20,88735633;139,2552334;139,9173595;93,54964224;4,357359906;22,44313068;4,93132318;12,37565078;56,08090104;27,89349583;93,32002807;60,530769;64,39520102;69,49599306;45,39258346;28,25551381;38,5010591;15,07822967;61,59425467;55,77716867;24,10636311;6,679119204;20,49329451;4,437638813;2,437350203
01.03.2016;44,1551643;25,4965185;40,13436187;62,44686786;28,48182452;29,31406576;15,7578969;27,94741264;30,40783154;236,9462857;21,33766719;22,42886935;20,25365591;23,02991907;33,15225611;38,46684499;38,39930175;662,0749226;19,03134865;30,78876661;36,51161821;33,09099215;23,64349273;48,29448014;32,91852137;16,23574425;15,23344662;237,8298644;11,59219645;4,58694731;37,1852181;151,2205321;27,39737738;64,91780075;103,1139002;7,548418945;44,38416899;5,39059101;17,30487638;8,868789425;15,28597484;20,13299641;72,00390378;114,8645566;13,52380596;15,44956562;135,6803289;41,20201903;22,15954342;76,23048388;35,11487526;99,97162718;48,19983072;30,04751927;101,3424468;47,34346162;28,06052971;20,92216044;140,3138016;138,6190386;93,5952289;4,358909372;23,33011817;4,985324015;12,5403309;57,1826324;28,13557082;94,43805281;61,15105971;65,12746042;71,0192023;45,37615215;29,90232671;39,26129806;15,58421399;61,57099034;56,41098831;24,51389604;6,810479137;20,70906128;4,430730244;2,460074097
01.04.2016;44,44016868;25,20742635;40,04696951;60,03041497;28,49527336;29,12994215;15,66241513;28,13352951;31,37916038;241,1479103;21,1440142;21,65195213;19,9918545;22,12227434;35,04864448;38,29903696;38,60644761;651,1969312;18,12830342;31,71192421;36,97206651;32,53244256;22,85806011;47,74392493;33,80575247;16,48372548;15,4645036;233,3923677;11,66130317;4,71260956;37,03343882;150,8131894;28,22213337;65,14777655;100,2588743;7,74679454;44,14453516;5,151031268;17,55925224;8,946303388;14,71856774;19,59110205;70,12083809;116,9549562;13,62981795;14,96606978;127,8272019;41,66271971;20,78479882;75,53787018;35,31938134;102,0929919;49,90339172;30,23994665;99,48401465;48,49760683;28,49717359;20,46084391;138,7735557;132,1156465;92,94874163;4,229468576;24,28687892;4,939505912;12,47501278;57,70097224;27,60196351;94,03580227;60,85906145;64,37881439;71,9934388;44,22497282;32,15073362;39,75956092;15,7477297;60,49092747;55,15618948;24,54632509;6,765327147;20,27791964;4,28027508;2,400840642
01.05.2016;44,01575371;24,95219983;39,57263513;58,1177771;28,59686696;28,77559372;15,51045768;28,0453603;31,46771472;240,7646177;21,03045645;21,10196344;19,77453513;21,62046614;35,76466376;37,94554535;38,12943023;643,6563966;17,53191813;31,70381586;37,04872042;32,12195527;22,28269013;47,25262682;33,83134223;16,39001792;15,37170922;229,7711888;11,70516149;4,746370944;36,64078107;148,9463614;28,38110227;67,41403715;98,78655923;7,831755544;43,69844428;5,002683318;17,55866558;8,905219784;14,34208615;19,2281735;68,59394655;116,7755853;13,6014061;14,57542408;122,5616141;41,59178172;20,04953806;74,79639919;35,21871593;102,6634853;50,57932328;29,98564743;97,81582267;48,53668781;28,79791408;20,01131373;137,1173437;127,9825909;92,431786;4,132319559;24,4721175;4,903843742;12,32957466;57,45920428;27,12683153;93,14668406;60,28703614;63,33755834;71,73879129;43,41896563;32,73766697;39,78872304;15,60399259;59,73620877;54,05610213;24,39033537;6,681674;19,81629975;4,177216677;2,380987469
01.06.2016;43,57975391;25,51193281;39,57262339;57,73892366;29,42953161;28,97262912;15,75748621;28,5712862;31,3574573;241,0976727;21,67850362;21,2849345;20,23081739;22,06080643;36,4488969;38,51803553;37,51255418;661,3349696;17,53489992;31,32309429;37,95931018;32,70325839;22,37403235;48,3934757;33,74008134;16,24376339;15,21319252;233,8854227;12,22070104;4,840815306;36,95049958;148,8257817;28,6493893;78,21080421;102,3225112;7,965295147;44,38924355;5,075534755;17,84862235;8,980544798;14,49158959;19,55138887;68,89774116;117,2089115;13,81361231;14,56003948;121,7031703;42,16676104;20,52749983;76,0336504;35,8771948;104,5181427;52,42979747;29,85246851;98,67276565;48,52514653;29,60447227;19,87763476;138,9589661;128,9472765;94,78832596;4,159080835;24,48896314;5,051217928;12,39608485;57,98112751;27,41939044;94,1788926;61,00430334;63,30894963;71,90642125;44,10340396;32,34546349;40,61378449;15,49782579;61,01243328;54,49528193;24,74605439;6,733666254;19,69074451;4,221061983;2,517815126
01.07.2016;41,357836;25,95626811;38,44293135;56,04192536;30,00470471;28,5464108;15,83631783;28,77296069;29,92668666;233,7524105;22,34765028;21,2576546;20,60000449;22,44235853;36,22655201;38,61820607;35,05955936;679,1997929;17,25518535;29,3675965;38,49821549;33,01060788;22,1922971;49,47196581;32,33573093;15,39365905;14,37366257;236,7364275;12,85126807;4,854210615;36,5165042;144,4928181;28,10013302;96,86346783;107,0969324;7,92894331;44,63801214;5,133384449;17,86453622;8,843831646;14,50948967;19,77310516;68,02534887;114,2297444;13,80529577;14,23085722;118,4670989;41,94217505;21,27058173;76,33015759;36,02290271;104,225734;54,37511111;28,6483704;97,95233646;46,7497109;29,99090703;19,11500989;138,8921606;128,9290951;96,59597097;4,124078056;23,53697385;5,205476503;12,18598572;57,26279154;27,3673461;93,50928445;60,7184549;61,59504868;69,8410022;44,47914125;30,05785121;40,94180391;14,82290063;62,01111389;54,14028955;24,72439155;6,641573073;19,01561701;4,222737208;2,73113978
01.08.2016;40,08875567;25,94539305;37,58618898;55,05182462;29,96590278;28,00087923;15,79502976;28,69244581;28,84763407;229,3420003;22,45796871;21,15569138;20,52996244;22,30282949;35,788562;38,41179361;33,37538198;678,0296215;17,03674882;28,05816774;38,31207134;32,91454345;22,27728785;49,71713071;31,36556036;14,81976295;13,8200437;236,6804598;12,95472146;4,81668617;35,93619138;141,6591926;27,50034249;102,8203491;108,3273794;7,939035564;44,56748486;5,112134398;17,77226314;8,682845446;14,41248907;19,7987768;67,31554948;112,2104477;13,729137;13,9649517;116,0108723;41,43806648;21,57614292;75,62863686;35,58074978;102,5591902;55,29478649;27,84584471;96,85709195;45,48176801;29,81787034;18,56291038;137,6660784;128,6327235;96,23514788;4,078631646;22,78324641;5,217864905;11,99823317;56,66187387;27,1794076;92,25380835;60,143379;60,2989709;68,18316979;44,38646336;28,73474771;40,7501306;14,39910388;62,04473028;53,49248372;24,49465034;6,48930201;18,6403003;4,189792271;2,791922165
01.09.2016;41,73917183;26,65073694;38,62890223;57,47310608;30,65025362;28,38431305;16,45150625;29,76577275;29,1177743;239,957141;23,02935063;22,04635085;20,79788039;22,3859662;36,83736241;39,74967478;33,3412577;681,0350786;17,69956556;28,32960848;39,00330194;33,9605715;24,24273509;51,69295422;32,15413591;15,07484366;14,07819105;245,3249326;12,99507131;4,949610352;36,65349465;147,2872314;27,90855106;98,04886774;110,7603851;8,56972444;46,48678117;5,214524562;18,491503;8,845455979;14,84665884;20,6672663;70,13757123;116,9650035;14,31866553;14,35506636;118,8251807;42,48494004;22,63200488;77,01115814;35,81361049;103,0940268;58,84156604;28,65678639;99,67917117;46,66888973;30,3463039;18,9284906;141,3411617;134,7668468;97,4549346;4,213249676;23,03824492;5,300431106;12,38452332;59,13544201;28,15246523;94,23843742;62,11940976;62,03002378;69,73889044;45,9819283;29,67195089;41,93312553;14,88327226;64,18435626;54,77407093;25,13676317;6,456574616;19,52138958;4,305559678;2,799675107
01.10.2016;43,39496322;26,45183887;38,90908038;59,50722441;30,17458029;27,75472474;16,83528;30,19105239;28,47919969;249,7643153;22,71261329;22,59913064;20,04319356;21,23253175;37,00821086;40,17430528;32,03814773;643,8715606;18,14055362;27,85266755;38,1366521;34,07243204;26,83299277;52,48219067;32,3612885;14,99447441;14,06697583;248,1006721;12,18321173;4,93888859;36,16698781;151,7032056;27,32984886;78,00131107;108,1171467;9,390374505;47,57593971;5,103413416;18,9111095;8,724546722;14,88276149;21,18455756;72,08459367;121,1010154;14,74586614;14,42677424;118,4570257;42,34935928;23,27718012;75,55582519;34,32561301;98,60738139;62,24925919;29,03064932;99,89042889;46,94726245;29,62820656;18,82935187;140,8527103;139,1085849;94,12449631;4,270088577;22,51341929;5,133233756;12,53103423;60,98290603;28,51639107;93,21147272;62,7496979;62,50278747;69,51608095;46,51398714;30,50767341;41,89559659;15,2325994;64,83004017;54,34683311;25,02859687;6,057708653;20,36920788;4,298374219;2,59541143
01.11.2016;44,41907325;26,28875127;39,17205924;60,40093767;29,8684238;27,67604739;17,00520676;30,27813729;28,34316628;253,747819;22,50045285;22,83720161;19,56430071;20,7914412;37,09515375;40,27143098;31,42333317;624,3840254;18,45678553;27,74766771;37,81627611;34,04766071;27,8874608;52,73852509;32,55696134;15,02891858;14,16553539;248,8088042;11,75543978;4,923991988;35,93494158;154,3200325;27,03445516;67,59960432;106,4583668;9,799403586;47,70989577;5,027082991;19,09602305;8,6881495;14,90565221;21,36927399;72,92619485;123,8210788;15,03211736;14,49394833;118,0582134;42,42528506;23,55025379;75,22655674;33,81456058;96,5650069;63,79713084;29,27827747;99,73813997;47,09450666;29,20060233;18,88124691;140,5175551;139,9358371;92,78090317;4,33724978;22,21239802;5,055763118;12,61338828;61,71587308;28,58448941;92,86294695;63,13466868;62,77350568;69,33514459;46,7249932;30,82208396;41,80959616;15,48666367;65,62969332;54,07012116;24,94067979;5,882441222;20,76108004;4,301646719;2,470937048
01.12.2016;46,00776022;26,5133516;40,26871396;61,24427365;30,07728716;29,03958786;17,27666596;30,41273446;29,35530967;255,5151064;22,67986474;23,15944801;19,44966416;21,56333308;37,72749036;40,59201869;31,7807297;628,3374821;19,17858653;28,52417193;38,83442495;34,36684467;27,78691502;53,29855645;33,39838727;15,50211108;14,74371465;251,1257274;11,80167119;4,971917229;36,51256946;158,8797273;27,34541106;65,84121292;107,0257936;10,08232436;47,07130205;5,027615275;19,37478158;8,899463091;15,18742343;21,53577027;73,91721206;128,8291726;15,60960948;14,87055431;119,1370456;43,66535594;23,91692839;77,8480402;35,09648847;98,35388028;64,85779445;29,95941202;100,4329639;47,84698265;29,34637386;19,52374599;142,4952301;137,7817856;95,2882122;4,568950854;22,30050945;5,155448875;12,87381095;62,21793285;28,69085342;94,90395491;64,51913961;63,93915479;70,00790878;47,43635107;30,86219635;42,30028236;16,04651132;68,80208367;54,69307493;25,21601999;6,020990475;21,06015527;4,405920931;2,415118009
01.01.2017;51,50745675;28,58225059;44,76976996;66,14866669;32,33858279;33,97402083;18,7391514;32,36179394;33,35862555;271,1969442;24,43587965;25,00070452;20,55533311;24,80426319;41,1423242;43,46637857;34,71968988;684,0195234;21,65756908;31,87866714;43,49540659;36,97836508;28,41914707;57,30413565;37,00687898;17,39629822;16,79132245;269,6572175;12,7945544;5,361280203;39,96687703;176,3681267;29,68825416;71,65170801;115,2117784;11,0545347;47,96069401;5,353453012;20,92450082;9,87619098;16,63337808;22,95693139;79,72260031;145,6681781;17,56848582;16,5294019;128,46425;48,80641909;25,89655042;88,19879377;40,23516067;108,9935311;69,80918904;32,93580554;107,4884371;52,06160959;31,49152326;21,99769054;154,858298;139,7160754;107,0025588;5,310759033;23,87438195;5,711475061;14,12012101;66,22553497;30,44594297;104,8954592;70,86274816;69,89513569;75,26898111;51,53029438;32,3425961;45,79130883;18,0139298;79,41648747;59,25415773;27,24420739;6,778219909;22,628514;4,888796658;2,493550851
01.02.2017;47,18015477;25,86430262;40,85995017;60,31445072;29,08430566;32,29378124;16,96454415;29,17574029;30,8863779;243,6823478;22,01950013;22,53674786;18,51046832;23,13921893;37,25991169;39,1165368;31,76043885;623,8964193;19,84161754;29,20602194;40,00882204;33,36101825;24,94502931;51,58234969;33,80407491;15,97351935;15,48065911;243,0058455;11,56883214;4,846303432;36,39681917;161,1432449;26,85192466;65,30381565;104,2016831;10,08743615;41,85663695;4,831154587;18,8084881;9,000943718;15,08877485;20,55304389;72,05138501;134,0676817;16,01015014;15,21280383;116,6140688;44,68030332;23,39207005;81,09476155;37,27830749;99,72372343;62,59150881;29,83261176;96,57955015;47,20933513;28,30164093;20,17764682;140,0665798;122,3557741;98,32525875;4,949824447;21,50751612;5,222996795;12,84737353;59,21044058;27,29053739;95,65972991;64,1867328;63,47000523;67,43782568;46,70413787;28,62433654;41,48618563;16,44742901;73,91309733;53,6616785;24,56709968;6,27531471;20,32262438;4,48856384;2,214493622
